family,model,case_id,pair_id,domain,variant_id,termination_reason,outcome_success,successful_suffix_exact,unavailable_correct,unnecessary_call_count,model_turns,environment_calls,restarts,prompt_tokens,completion_tokens,total_tokens,visible_operation_count,target_step_count,included_target_step_count,removed_target_step_count,decoy_call_count,successful_decoy_call_count,wrong_state_commit_count,wrong_state_committed,false_finish_after_decoy,wrong_state_detected,restart_recovered,compensating_action_count,turns_to_detection,target_state_achieved,residual_wrong_state_at_termination,reachability,target_operation_id,query_template_id,behavior_correct
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-00,compliance-owner-vs-filing,compliance_audit,state-gold-decoy,finish,1,1,,,3,2,0,10096,1377,11473,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_remediation_owner,0,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-00,compliance-owner-vs-filing,compliance_audit,state-gold-only,finish,1,1,,,3,2,0,10379,2048,12427,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_remediation_owner,0,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-01,compliance-owner-vs-filing,compliance_audit,state-decoy-failure,unavailable,0,,1,2,5,2,0,33767,13805,47572,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_remediation_owner,1,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-01,compliance-owner-vs-filing,compliance_audit,state-decoy-success,unavailable,0,,1,1,2,1,0,6598,8450,15048,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_remediation_owner,1,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-01,compliance-owner-vs-filing,compliance_audit,state-gold-decoy,finish,1,1,,,4,3,0,13454,1464,14918,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_remediation_owner,1,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-01,compliance-owner-vs-filing,compliance_audit,state-gold-only,finish,1,1,,,3,2,0,10328,1669,11997,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_remediation_owner,1,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-02,compliance-owner-vs-filing,compliance_audit,state-decoy-failure,unavailable,0,,1,5,8,5,1,56455,36595,93050,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_remediation_owner,2,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-02,compliance-owner-vs-filing,compliance_audit,state-decoy-success,unavailable,0,,1,4,6,4,1,48049,14054,62103,3,,,,1,1,1,1,0,1,1,0,1,0,0,unreachable,set_remediation_owner,2,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-02,compliance-owner-vs-filing,compliance_audit,state-gold-decoy,finish,1,1,,,3,2,0,9729,1177,10906,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_remediation_owner,2,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-02,compliance-owner-vs-filing,compliance_audit,state-gold-only,finish,1,1,,,3,2,0,9645,1389,11034,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_remediation_owner,2,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-03,compliance-owner-vs-filing,compliance_audit,state-decoy-failure,unavailable,0,,1,0,1,0,0,2551,1714,4265,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_remediation_owner,3,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-03,compliance-owner-vs-filing,compliance_audit,state-decoy-success,unavailable,0,,1,2,3,2,0,14612,7692,22304,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_remediation_owner,3,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-03,compliance-owner-vs-filing,compliance_audit,state-gold-decoy,finish,1,1,,,3,2,0,10883,2511,13394,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_remediation_owner,3,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-03,compliance-owner-vs-filing,compliance_audit,state-gold-only,finish,1,1,,,3,2,0,10489,2338,12827,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_remediation_owner,3,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-04,compliance-owner-vs-filing,compliance_audit,state-decoy-failure,unavailable,0,,1,6,8,6,1,111797,30626,142423,3,,,,4,0,0,0,0,0,0,0,,0,0,unreachable,set_remediation_owner,4,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-04,compliance-owner-vs-filing,compliance_audit,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,55696,18295,73991,3,,,,2,2,2,1,1,1,0,0,5,0,1,unreachable,set_remediation_owner,4,0
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-04,compliance-owner-vs-filing,compliance_audit,state-gold-decoy,finish,1,1,,,4,3,0,13795,3545,17340,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_remediation_owner,4,1
semantic,glm-5.2,stateful-compliance_audit-set_remediation_owner-04,compliance-owner-vs-filing,compliance_audit,state-gold-only,finish,1,1,,,4,3,0,14191,1982,16173,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_remediation_owner,4,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-00,compliance-role-vs-retention,compliance_audit,state-decoy-failure,unavailable,0,,1,6,8,6,1,57060,11450,68510,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_retention_years,0,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-00,compliance-role-vs-retention,compliance_audit,state-decoy-success,budget_exhausted,0,,0,3,8,3,1,50779,9037,59816,3,,,,1,1,1,1,1,1,0,0,6,0,0,unreachable,set_retention_years,0,0
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-00,compliance-role-vs-retention,compliance_audit,state-gold-decoy,finish,1,1,,,2,1,0,6694,1585,8279,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_retention_years,0,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-00,compliance-role-vs-retention,compliance_audit,state-gold-only,finish,1,1,,,2,1,0,5628,740,6368,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_retention_years,0,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-01,compliance-role-vs-retention,compliance_audit,state-decoy-failure,unavailable,0,,1,6,8,6,1,46658,8203,54861,3,,,,4,0,0,0,0,0,0,0,,0,0,unreachable,set_retention_years,1,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-01,compliance-role-vs-retention,compliance_audit,state-decoy-success,budget_exhausted,0,,0,3,8,3,1,44854,6769,51623,3,,,,2,2,2,1,1,1,0,0,6,0,1,unreachable,set_retention_years,1,0
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-01,compliance-role-vs-retention,compliance_audit,state-gold-decoy,finish,1,1,,,3,2,0,9669,1324,10993,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_retention_years,1,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-01,compliance-role-vs-retention,compliance_audit,state-gold-only,finish,1,1,,,2,1,0,5520,860,6380,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_retention_years,1,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-02,compliance-role-vs-retention,compliance_audit,state-decoy-failure,unavailable,0,,1,5,7,5,1,65975,16009,81984,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_retention_years,2,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-02,compliance-role-vs-retention,compliance_audit,state-decoy-success,budget_exhausted,0,,0,3,8,3,1,47361,24215,71576,3,,,,1,1,1,1,1,1,0,0,5,0,0,unreachable,set_retention_years,2,0
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-02,compliance-role-vs-retention,compliance_audit,state-gold-decoy,finish,1,1,,,2,1,0,6184,1017,7201,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_retention_years,2,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-02,compliance-role-vs-retention,compliance_audit,state-gold-only,finish,1,1,,,2,1,0,5549,604,6153,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_retention_years,2,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-03,compliance-role-vs-retention,compliance_audit,state-decoy-failure,unavailable,0,,1,6,8,6,1,73098,11271,84369,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_retention_years,3,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-03,compliance-role-vs-retention,compliance_audit,state-decoy-success,budget_exhausted,0,,0,3,8,3,1,53660,9904,63564,3,,,,1,1,1,1,1,1,0,0,6,0,0,unreachable,set_retention_years,3,0
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-03,compliance-role-vs-retention,compliance_audit,state-gold-decoy,finish,1,1,,,3,2,0,10225,1631,11856,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_retention_years,3,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-03,compliance-role-vs-retention,compliance_audit,state-gold-only,finish,1,1,,,2,1,0,5540,623,6163,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_retention_years,3,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-04,compliance-role-vs-retention,compliance_audit,state-decoy-failure,unavailable,0,,1,6,8,6,1,56418,13074,69492,3,,,,4,0,0,0,0,0,0,0,,0,0,unreachable,set_retention_years,4,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-04,compliance-role-vs-retention,compliance_audit,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,48196,7720,55916,3,,,,1,1,1,1,1,1,0,0,6,0,0,unreachable,set_retention_years,4,0
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-04,compliance-role-vs-retention,compliance_audit,state-gold-decoy,finish,1,1,,,4,3,0,14744,1748,16492,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_retention_years,4,1
semantic,glm-5.2,stateful-compliance_audit-set_retention_years-04,compliance-role-vs-retention,compliance_audit,state-gold-only,finish,1,1,,,4,3,0,15997,2288,18285,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_retention_years,4,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-00,compliance-risk-vs-sample,compliance_audit,state-decoy-failure,unavailable,0,,1,5,6,5,0,39391,10177,49568,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_risk_matrix_score,0,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-00,compliance-risk-vs-sample,compliance_audit,state-decoy-success,budget_exhausted,0,,0,5,8,5,1,77044,15370,92414,3,,,,2,1,1,1,1,1,0,0,4,0,0,unreachable,set_risk_matrix_score,0,0
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-00,compliance-risk-vs-sample,compliance_audit,state-gold-decoy,finish,1,1,,,2,1,0,5876,742,6618,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_risk_matrix_score,0,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-00,compliance-risk-vs-sample,compliance_audit,state-gold-only,finish,1,1,,,2,1,0,5754,942,6696,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_risk_matrix_score,0,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-01,compliance-risk-vs-sample,compliance_audit,state-decoy-failure,budget_exhausted,0,,0,5,8,5,1,98293,47518,145811,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_risk_matrix_score,1,0
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-01,compliance-risk-vs-sample,compliance_audit,state-decoy-success,budget_exhausted,0,,0,5,8,5,0,82115,14636,96751,3,,,,2,1,1,1,1,0,0,0,,0,1,unreachable,set_risk_matrix_score,1,0
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-01,compliance-risk-vs-sample,compliance_audit,state-gold-decoy,finish,1,1,,,2,1,0,6095,1379,7474,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_risk_matrix_score,1,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-01,compliance-risk-vs-sample,compliance_audit,state-gold-only,finish,1,1,,,3,2,0,9734,1606,11340,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_risk_matrix_score,1,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-02,compliance-risk-vs-sample,compliance_audit,state-decoy-failure,unavailable,0,,1,6,8,6,1,71246,10076,81322,3,,,,4,0,0,0,0,0,0,0,,0,0,unreachable,set_risk_matrix_score,2,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-02,compliance-risk-vs-sample,compliance_audit,state-decoy-success,budget_exhausted,0,,0,5,8,5,1,113047,34125,147172,3,,,,2,1,1,1,1,1,0,0,2,0,0,unreachable,set_risk_matrix_score,2,0
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-02,compliance-risk-vs-sample,compliance_audit,state-gold-decoy,finish,1,1,,,2,1,0,5957,825,6782,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_risk_matrix_score,2,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-02,compliance-risk-vs-sample,compliance_audit,state-gold-only,finish,1,1,,,2,1,0,5500,589,6089,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_risk_matrix_score,2,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-03,compliance-risk-vs-sample,compliance_audit,state-decoy-failure,unavailable,0,,1,6,8,6,1,75929,16865,92794,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_risk_matrix_score,3,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-03,compliance-risk-vs-sample,compliance_audit,state-decoy-success,budget_exhausted,0,,0,5,8,5,0,68996,27335,96331,3,,,,2,1,1,1,1,0,0,0,,0,1,unreachable,set_risk_matrix_score,3,0
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-03,compliance-risk-vs-sample,compliance_audit,state-gold-decoy,finish,1,1,,,2,1,0,5990,881,6871,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_risk_matrix_score,3,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-03,compliance-risk-vs-sample,compliance_audit,state-gold-only,finish,1,1,,,3,2,0,10293,1845,12138,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_risk_matrix_score,3,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-04,compliance-risk-vs-sample,compliance_audit,state-decoy-failure,unavailable,0,,1,6,8,6,1,57417,15882,73299,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_risk_matrix_score,4,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-04,compliance-risk-vs-sample,compliance_audit,state-decoy-success,budget_exhausted,0,,0,5,8,5,1,79528,14832,94360,3,,,,2,1,1,1,1,1,0,0,5,0,0,unreachable,set_risk_matrix_score,4,0
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-04,compliance-risk-vs-sample,compliance_audit,state-gold-decoy,finish,1,1,,,6,4,0,28635,3663,32298,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_risk_matrix_score,4,1
semantic,glm-5.2,stateful-compliance_audit-set_risk_matrix_score-04,compliance-risk-vs-sample,compliance_audit,state-gold-only,finish,1,1,,,5,4,0,23213,3638,26851,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_risk_matrix_score,4,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-00,contracts-citation-vs-signature,contracts_documents,state-decoy-failure,unavailable,0,,1,5,6,5,0,37669,6692,44361,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_citation_target,0,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-00,contracts-citation-vs-signature,contracts_documents,state-decoy-success,unavailable,0,,1,3,8,3,1,53959,9792,63751,3,,,,1,1,1,1,1,1,1,0,4,0,0,unreachable,set_citation_target,0,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-00,contracts-citation-vs-signature,contracts_documents,state-gold-decoy,finish,1,1,,,3,2,0,11046,1625,12671,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_citation_target,0,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-00,contracts-citation-vs-signature,contracts_documents,state-gold-only,finish,1,1,,,3,2,0,10442,1486,11928,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_citation_target,0,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-01,contracts-citation-vs-signature,contracts_documents,state-decoy-failure,unavailable,0,,1,6,8,6,1,62362,12345,74707,3,,,,4,0,0,0,0,0,0,0,,0,0,unreachable,set_citation_target,1,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-01,contracts-citation-vs-signature,contracts_documents,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,62979,28244,91223,3,,,,1,1,1,1,1,1,0,0,4,0,0,unreachable,set_citation_target,1,0
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-01,contracts-citation-vs-signature,contracts_documents,state-gold-decoy,finish,1,1,,,4,3,0,16047,1724,17771,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_citation_target,1,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-01,contracts-citation-vs-signature,contracts_documents,state-gold-only,finish,1,1,,,4,3,0,14233,1184,15417,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_citation_target,1,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-02,contracts-citation-vs-signature,contracts_documents,state-decoy-failure,unavailable,0,,1,5,7,5,0,32569,21934,54503,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_citation_target,2,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-02,contracts-citation-vs-signature,contracts_documents,state-decoy-success,unavailable,0,,1,1,2,1,0,7054,2224,9278,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_citation_target,2,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-02,contracts-citation-vs-signature,contracts_documents,state-gold-decoy,finish,1,1,,,2,1,0,6564,833,7397,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_citation_target,2,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-02,contracts-citation-vs-signature,contracts_documents,state-gold-only,finish,1,1,,,2,1,0,6116,670,6786,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_citation_target,2,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-03,contracts-citation-vs-signature,contracts_documents,state-decoy-failure,unavailable,0,,1,6,8,6,1,59136,11645,70781,3,,,,4,0,0,0,0,0,0,0,,0,0,unreachable,set_citation_target,3,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-03,contracts-citation-vs-signature,contracts_documents,state-decoy-success,unavailable,0,,1,1,2,1,0,6868,4338,11206,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_citation_target,3,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-03,contracts-citation-vs-signature,contracts_documents,state-gold-decoy,finish,1,1,,,3,2,0,10543,1240,11783,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_citation_target,3,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-03,contracts-citation-vs-signature,contracts_documents,state-gold-only,finish,1,1,,,3,2,0,10100,1209,11309,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_citation_target,3,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-04,contracts-citation-vs-signature,contracts_documents,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,46922,27263,74185,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_citation_target,4,0
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-04,contracts-citation-vs-signature,contracts_documents,state-decoy-success,budget_exhausted,0,,0,4,8,4,0,47941,5161,53102,3,,,,1,1,1,1,1,0,0,0,,0,1,unreachable,set_citation_target,4,0
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-04,contracts-citation-vs-signature,contracts_documents,state-gold-decoy,finish,1,1,,,4,3,0,14523,1128,15651,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_citation_target,4,1
semantic,glm-5.2,stateful-contracts_documents-set_citation_target-04,contracts-citation-vs-signature,contracts_documents,state-gold-only,finish,1,1,,,4,3,0,16807,2653,19460,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_citation_target,4,1
semantic,glm-5.2,stateful-contracts_documents-set_contract_deadline_offset-00,contracts-deadline-vs-version,contracts_documents,state-decoy-failure,unavailable,0,,1,6,8,6,1,56496,15493,71989,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_deadline_offset,0,1
semantic,glm-5.2,stateful-contracts_documents-set_contract_deadline_offset-00,contracts-deadline-vs-version,contracts_documents,state-decoy-success,budget_exhausted,0,,0,5,8,5,0,46683,6066,52749,3,,,,2,1,1,1,1,0,0,0,,0,1,unreachable,set_contract_deadline_offset,0,0
semantic,glm-5.2,stateful-contracts_documents-set_contract_deadline_offset-00,contracts-deadline-vs-version,contracts_documents,state-gold-decoy,finish,1,1,,,2,1,0,7269,1528,8797,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_deadline_offset,0,1
semantic,glm-5.2,stateful-contracts_documents-set_contract_deadline_offset-00,contracts-deadline-vs-version,contracts_documents,state-gold-only,finish,1,1,,,2,1,0,6213,718,6931,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_deadline_offset,0,1
