family,model,case_id,pair_id,domain,variant_id,termination_reason,outcome_success,successful_suffix_exact,unavailable_correct,unnecessary_call_count,model_turns,environment_calls,restarts,prompt_tokens,completion_tokens,total_tokens,visible_operation_count,target_step_count,included_target_step_count,removed_target_step_count,decoy_call_count,successful_decoy_call_count,wrong_state_commit_count,wrong_state_committed,false_finish_after_decoy,wrong_state_detected,restart_recovered,compensating_action_count,turns_to_detection,target_state_achieved,residual_wrong_state_at_termination,reachability,target_operation_id,query_template_id,behavior_correct
structural,glm-5.2,compliance_audit-exception_expiry-03,,compliance_audit,no-gold,unavailable,0,,1,0,1,0,0,3432,1174,4606,9,3,0,0,,,,,,,,,,,,unreachable,resolve_exception_expiry,0,1
structural,glm-5.2,compliance_audit-exception_expiry-03,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34300,725,35025,30,3,3,0,,,,,,,,,,,,reachable,resolve_exception_expiry,0,1
structural,glm-5.2,compliance_audit-exception_expiry-03,,compliance_audit,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15550,2962,18512,28,3,1,2,,,,,,,,,,,,unreachable,resolve_exception_expiry,0,1
structural,glm-5.2,compliance_audit-exception_expiry-03,,compliance_audit,sub-operations-no-first,unavailable,0,,1,6,8,6,1,108950,9384,118334,29,3,2,1,,,,,,,,,,,,unreachable,resolve_exception_expiry,0,1
structural,glm-5.2,compliance_audit-exception_expiry-03,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7395,1828,9223,27,3,0,3,,,,,,,,,,,,unreachable,resolve_exception_expiry,0,1
structural,glm-5.2,compliance_audit-exception_expiry-03,,compliance_audit,sub-operations-no-last,unavailable,0,,1,2,3,2,0,25042,2107,27149,29,3,2,1,,,,,,,,,,,,unreachable,resolve_exception_expiry,0,1
structural,glm-5.2,compliance_audit-exception_expiry-04,,compliance_audit,baseline,finish,1,1,,,2,1,0,7418,267,7685,10,3,0,0,,,,,,,,,,,,reachable,resolve_exception_expiry,1,1
structural,glm-5.2,compliance_audit-exception_expiry-04,,compliance_audit,no-gold,unavailable,0,,1,0,1,0,0,3430,1149,4579,9,3,0,0,,,,,,,,,,,,unreachable,resolve_exception_expiry,1,1
structural,glm-5.2,compliance_audit-exception_expiry-04,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34202,646,34848,30,3,3,0,,,,,,,,,,,,reachable,resolve_exception_expiry,1,1
structural,glm-5.2,compliance_audit-exception_expiry-04,,compliance_audit,sub-operations-first-only,unavailable,0,,1,2,7,2,1,65990,3625,69615,28,3,1,2,,,,,,,,,,,,unreachable,resolve_exception_expiry,1,1
structural,glm-5.2,compliance_audit-exception_expiry-04,,compliance_audit,sub-operations-no-first,unavailable,0,,1,6,8,6,1,96072,11127,107199,29,3,2,1,,,,,,,,,,,,unreachable,resolve_exception_expiry,1,1
structural,glm-5.2,compliance_audit-exception_expiry-04,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7393,1722,9115,27,3,0,3,,,,,,,,,,,,unreachable,resolve_exception_expiry,1,1
structural,glm-5.2,compliance_audit-exception_expiry-04,,compliance_audit,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,72905,1941,74846,29,3,2,1,,,,,,,,,,,,unreachable,resolve_exception_expiry,1,0
structural,glm-5.2,compliance_audit-filing_readiness-00,,compliance_audit,baseline,finish,1,1,,,2,1,0,7500,414,7914,10,3,0,0,,,,,,,,,,,,reachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-00,,compliance_audit,no-gold,unavailable,0,,1,6,7,6,0,31064,1724,32788,9,3,0,0,,,,,,,,,,,,unreachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-00,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34258,797,35055,30,3,3,0,,,,,,,,,,,,reachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-00,,compliance_audit,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15541,2994,18535,28,3,1,2,,,,,,,,,,,,unreachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-00,,compliance_audit,sub-operations-no-first,unavailable,0,,1,6,8,6,1,90332,7621,97953,29,3,2,1,,,,,,,,,,,,unreachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-00,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,6,7,6,0,87803,8037,95840,27,3,0,3,,,,,,,,,,,,unreachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-00,,compliance_audit,sub-operations-no-last,unavailable,0,,1,3,6,3,0,58205,5357,63562,29,3,2,1,,,,,,,,,,,,unreachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-01,,compliance_audit,baseline,finish,1,1,,,2,1,0,7468,357,7825,10,3,0,0,,,,,,,,,,,,reachable,resolve_filing_readiness,1,1
structural,glm-5.2,compliance_audit-filing_readiness-01,,compliance_audit,no-gold,unavailable,0,,1,6,7,6,0,34672,2453,37125,9,3,0,0,,,,,,,,,,,,unreachable,resolve_filing_readiness,1,1
structural,glm-5.2,compliance_audit-filing_readiness-01,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34252,804,35056,30,3,3,0,,,,,,,,,,,,reachable,resolve_filing_readiness,1,1
structural,glm-5.2,compliance_audit-filing_readiness-01,,compliance_audit,sub-operations-first-only,unavailable,0,,1,3,8,3,1,77470,4302,81772,28,3,1,2,,,,,,,,,,,,unreachable,resolve_filing_readiness,1,1
structural,glm-5.2,compliance_audit-filing_readiness-01,,compliance_audit,sub-operations-no-first,unavailable,0,,1,6,8,6,1,88953,7182,96135,29,3,2,1,,,,,,,,,,,,unreachable,resolve_filing_readiness,1,1
structural,glm-5.2,compliance_audit-filing_readiness-01,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,6,8,6,1,78658,4666,83324,27,3,0,3,,,,,,,,,,,,unreachable,resolve_filing_readiness,1,1
structural,glm-5.2,compliance_audit-filing_readiness-01,,compliance_audit,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,78105,3538,81643,29,3,2,1,,,,,,,,,,,,unreachable,resolve_filing_readiness,1,0
structural,glm-5.2,compliance_audit-filing_readiness-02,,compliance_audit,baseline,finish,1,1,,,2,1,0,7472,377,7849,10,3,0,0,,,,,,,,,,,,reachable,resolve_filing_readiness,2,1
structural,glm-5.2,compliance_audit-filing_readiness-02,,compliance_audit,no-gold,unavailable,0,,1,6,7,6,0,35205,3749,38954,9,3,0,0,,,,,,,,,,,,unreachable,resolve_filing_readiness,2,1
structural,glm-5.2,compliance_audit-filing_readiness-02,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34040,641,34681,30,3,3,0,,,,,,,,,,,,reachable,resolve_filing_readiness,2,1
structural,glm-5.2,compliance_audit-filing_readiness-02,,compliance_audit,sub-operations-first-only,unavailable,0,,1,1,2,1,0,16246,3784,20030,28,3,1,2,,,,,,,,,,,,unreachable,resolve_filing_readiness,2,1
structural,glm-5.2,compliance_audit-filing_readiness-02,,compliance_audit,sub-operations-no-first,unavailable,0,,1,6,8,6,1,94909,7176,102085,29,3,2,1,,,,,,,,,,,,unreachable,resolve_filing_readiness,2,1
structural,glm-5.2,compliance_audit-filing_readiness-02,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,5,6,5,0,64922,5648,70570,27,3,0,3,,,,,,,,,,,,unreachable,resolve_filing_readiness,2,1
structural,glm-5.2,compliance_audit-filing_readiness-02,,compliance_audit,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,82194,4245,86439,29,3,2,1,,,,,,,,,,,,unreachable,resolve_filing_readiness,2,0
structural,glm-5.2,compliance_audit-filing_readiness-03,,compliance_audit,baseline,finish,1,1,,,2,1,0,7476,414,7890,10,3,0,0,,,,,,,,,,,,reachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-03,,compliance_audit,no-gold,unavailable,0,,1,6,8,6,1,42228,3490,45718,9,3,0,0,,,,,,,,,,,,unreachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-03,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34070,759,34829,30,3,3,0,,,,,,,,,,,,reachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-03,,compliance_audit,sub-operations-first-only,budget_exhausted,0,,0,3,8,3,1,88505,32431,120936,28,3,1,2,,,,,,,,,,,,unreachable,resolve_filing_readiness,0,0
structural,glm-5.2,compliance_audit-filing_readiness-03,,compliance_audit,sub-operations-no-first,unavailable,0,,1,6,8,6,1,93162,7142,100304,29,3,2,1,,,,,,,,,,,,unreachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-03,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,6,8,6,1,82993,5474,88467,27,3,0,3,,,,,,,,,,,,unreachable,resolve_filing_readiness,0,1
structural,glm-5.2,compliance_audit-filing_readiness-03,,compliance_audit,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,78291,3223,81514,29,3,2,1,,,,,,,,,,,,unreachable,resolve_filing_readiness,0,0
structural,glm-5.2,compliance_audit-filing_readiness-04,,compliance_audit,baseline,finish,1,1,,,2,1,0,7466,451,7917,10,3,0,0,,,,,,,,,,,,reachable,resolve_filing_readiness,1,1
structural,glm-5.2,compliance_audit-filing_readiness-04,,compliance_audit,no-gold,unavailable,0,,1,6,7,6,0,37168,2841,40009,9,3,0,0,,,,,,,,,,,,unreachable,resolve_filing_readiness,1,1
structural,glm-5.2,compliance_audit-filing_readiness-04,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34018,787,34805,30,3,3,0,,,,,,,,,,,,reachable,resolve_filing_readiness,1,1
structural,glm-5.2,compliance_audit-filing_readiness-04,,compliance_audit,sub-operations-first-only,budget_exhausted,0,,0,3,8,3,1,87637,6332,93969,28,3,1,2,,,,,,,,,,,,unreachable,resolve_filing_readiness,1,0
structural,glm-5.2,compliance_audit-filing_readiness-04,,compliance_audit,sub-operations-no-first,unavailable,0,,1,6,8,6,1,117724,12073,129797,29,3,2,1,,,,,,,,,,,,unreachable,resolve_filing_readiness,1,1
structural,glm-5.2,compliance_audit-filing_readiness-04,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,6,8,6,1,86926,6090,93016,27,3,0,3,,,,,,,,,,,,unreachable,resolve_filing_readiness,1,1
structural,glm-5.2,compliance_audit-filing_readiness-04,,compliance_audit,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,76575,3043,79618,29,3,2,1,,,,,,,,,,,,unreachable,resolve_filing_readiness,1,0
structural,glm-5.2,compliance_audit-policy_applicability-00,,compliance_audit,baseline,finish,1,1,,,2,1,0,7480,343,7823,10,3,0,0,,,,,,,,,,,,reachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-00,,compliance_audit,no-gold,unavailable,0,,1,6,8,6,1,47108,4246,51354,9,3,0,0,,,,,,,,,,,,unreachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-00,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34341,785,35126,30,3,3,0,,,,,,,,,,,,reachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-00,,compliance_audit,sub-operations-first-only,unavailable,0,,1,1,3,1,0,25088,3788,28876,28,3,1,2,,,,,,,,,,,,unreachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-00,,compliance_audit,sub-operations-no-first,unavailable,0,,1,0,1,0,0,7816,5288,13104,29,3,2,1,,,,,,,,,,,,unreachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-00,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7392,2363,9755,27,3,0,3,,,,,,,,,,,,unreachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-00,,compliance_audit,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,74032,2960,76992,29,3,2,1,,,,,,,,,,,,unreachable,resolve_policy_applicability,0,0
structural,glm-5.2,compliance_audit-policy_applicability-01,,compliance_audit,baseline,finish,1,1,,,2,1,0,7485,352,7837,10,3,0,0,,,,,,,,,,,,reachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-01,,compliance_audit,no-gold,unavailable,0,,1,6,7,6,0,34560,2999,37559,9,3,0,0,,,,,,,,,,,,unreachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-01,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34289,790,35079,30,3,3,0,,,,,,,,,,,,reachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-01,,compliance_audit,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15529,923,16452,28,3,1,2,,,,,,,,,,,,unreachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-01,,compliance_audit,sub-operations-no-first,unavailable,0,,1,5,6,5,0,71852,6160,78012,29,3,2,1,,,,,,,,,,,,unreachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-01,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,6,8,6,1,85194,6154,91348,27,3,0,3,,,,,,,,,,,,unreachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-01,,compliance_audit,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,75822,3052,78874,29,3,2,1,,,,,,,,,,,,unreachable,resolve_policy_applicability,1,0
structural,glm-5.2,compliance_audit-policy_applicability-02,,compliance_audit,baseline,finish,1,1,,,2,1,0,7487,363,7850,10,3,0,0,,,,,,,,,,,,reachable,resolve_policy_applicability,2,1
structural,glm-5.2,compliance_audit-policy_applicability-02,,compliance_audit,no-gold,unavailable,0,,1,6,8,6,1,45736,4273,50009,9,3,0,0,,,,,,,,,,,,unreachable,resolve_policy_applicability,2,1
structural,glm-5.2,compliance_audit-policy_applicability-02,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34190,704,34894,30,3,3,0,,,,,,,,,,,,reachable,resolve_policy_applicability,2,1
structural,glm-5.2,compliance_audit-policy_applicability-02,,compliance_audit,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15568,1436,17004,28,3,1,2,,,,,,,,,,,,unreachable,resolve_policy_applicability,2,1
structural,glm-5.2,compliance_audit-policy_applicability-02,,compliance_audit,sub-operations-no-first,unavailable,0,,1,6,7,6,0,98602,8716,107318,29,3,2,1,,,,,,,,,,,,unreachable,resolve_policy_applicability,2,1
structural,glm-5.2,compliance_audit-policy_applicability-02,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,6,8,6,1,95655,7695,103350,27,3,0,3,,,,,,,,,,,,unreachable,resolve_policy_applicability,2,1
structural,glm-5.2,compliance_audit-policy_applicability-02,,compliance_audit,sub-operations-no-last,budget_exhausted,0,,0,3,8,3,1,75696,3073,78769,29,3,2,1,,,,,,,,,,,,unreachable,resolve_policy_applicability,2,0
structural,glm-5.2,compliance_audit-policy_applicability-03,,compliance_audit,baseline,finish,1,1,,,2,1,0,7475,401,7876,10,3,0,0,,,,,,,,,,,,reachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-03,,compliance_audit,no-gold,unavailable,0,,1,6,8,6,1,56699,6875,63574,9,3,0,0,,,,,,,,,,,,unreachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-03,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34408,839,35247,30,3,3,0,,,,,,,,,,,,reachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-03,,compliance_audit,sub-operations-first-only,unavailable,0,,1,1,4,1,0,35976,4587,40563,28,3,1,2,,,,,,,,,,,,unreachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-03,,compliance_audit,sub-operations-no-first,unavailable,0,,1,6,8,6,1,109280,9691,118971,29,3,2,1,,,,,,,,,,,,unreachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-03,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,6,8,6,1,97736,8658,106394,27,3,0,3,,,,,,,,,,,,unreachable,resolve_policy_applicability,0,1
structural,glm-5.2,compliance_audit-policy_applicability-03,,compliance_audit,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,74842,2362,77204,29,3,2,1,,,,,,,,,,,,unreachable,resolve_policy_applicability,0,0
structural,glm-5.2,compliance_audit-policy_applicability-04,,compliance_audit,baseline,finish,1,1,,,2,1,0,7480,352,7832,10,3,0,0,,,,,,,,,,,,reachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-04,,compliance_audit,no-gold,unavailable,0,,1,6,7,6,0,31822,2155,33977,9,3,0,0,,,,,,,,,,,,unreachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-04,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34434,798,35232,30,3,3,0,,,,,,,,,,,,reachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-04,,compliance_audit,sub-operations-first-only,unavailable,0,,1,3,7,3,1,69172,5337,74509,28,3,1,2,,,,,,,,,,,,unreachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-04,,compliance_audit,sub-operations-no-first,unavailable,0,,1,6,7,6,0,97872,9318,107190,29,3,2,1,,,,,,,,,,,,unreachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-04,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,6,8,6,1,71009,2866,73875,27,3,0,3,,,,,,,,,,,,unreachable,resolve_policy_applicability,1,1
structural,glm-5.2,compliance_audit-policy_applicability-04,,compliance_audit,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,75552,2773,78325,29,3,2,1,,,,,,,,,,,,unreachable,resolve_policy_applicability,1,0
structural,glm-5.2,compliance_audit-remediation_owner-00,,compliance_audit,baseline,finish,1,1,,,2,1,0,7493,357,7850,10,3,0,0,,,,,,,,,,,,reachable,resolve_remediation_owner,0,1
structural,glm-5.2,compliance_audit-remediation_owner-00,,compliance_audit,no-gold,unavailable,0,,1,0,1,0,0,3425,1137,4562,9,3,0,0,,,,,,,,,,,,unreachable,resolve_remediation_owner,0,1
structural,glm-5.2,compliance_audit-remediation_owner-00,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34284,734,35018,30,3,3,0,,,,,,,,,,,,reachable,resolve_remediation_owner,0,1
structural,glm-5.2,compliance_audit-remediation_owner-00,,compliance_audit,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15592,1910,17502,28,3,1,2,,,,,,,,,,,,unreachable,resolve_remediation_owner,0,1
structural,glm-5.2,compliance_audit-remediation_owner-00,,compliance_audit,sub-operations-no-first,unavailable,0,,1,6,8,6,1,128803,13520,142323,29,3,2,1,,,,,,,,,,,,unreachable,resolve_remediation_owner,0,1
structural,glm-5.2,compliance_audit-remediation_owner-00,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7383,1797,9180,27,3,0,3,,,,,,,,,,,,unreachable,resolve_remediation_owner,0,1
structural,glm-5.2,compliance_audit-remediation_owner-00,,compliance_audit,sub-operations-no-last,unavailable,0,,1,2,5,2,0,44052,2909,46961,29,3,2,1,,,,,,,,,,,,unreachable,resolve_remediation_owner,0,1
structural,glm-5.2,compliance_audit-remediation_owner-01,,compliance_audit,baseline,finish,1,1,,,2,1,0,7527,393,7920,10,3,0,0,,,,,,,,,,,,reachable,resolve_remediation_owner,1,1
structural,glm-5.2,compliance_audit-remediation_owner-01,,compliance_audit,no-gold,unavailable,0,,1,0,1,0,0,3425,787,4212,9,3,0,0,,,,,,,,,,,,unreachable,resolve_remediation_owner,1,1
structural,glm-5.2,compliance_audit-remediation_owner-01,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34237,778,35015,30,3,3,0,,,,,,,,,,,,reachable,resolve_remediation_owner,1,1
structural,glm-5.2,compliance_audit-remediation_owner-01,,compliance_audit,sub-operations-first-only,unavailable,0,,1,1,4,1,0,34289,3925,38214,28,3,1,2,,,,,,,,,,,,unreachable,resolve_remediation_owner,1,1
structural,glm-5.2,compliance_audit-remediation_owner-01,,compliance_audit,sub-operations-no-first,unavailable,0,,1,5,7,5,1,143208,28758,171966,29,3,2,1,,,,,,,,,,,,unreachable,resolve_remediation_owner,1,1
structural,glm-5.2,compliance_audit-remediation_owner-01,,compliance_audit,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7383,1752,9135,27,3,0,3,,,,,,,,,,,,unreachable,resolve_remediation_owner,1,1
structural,glm-5.2,compliance_audit-remediation_owner-01,,compliance_audit,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,73692,2723,76415,29,3,2,1,,,,,,,,,,,,unreachable,resolve_remediation_owner,1,0
structural,glm-5.2,compliance_audit-remediation_owner-02,,compliance_audit,baseline,finish,1,1,,,2,1,0,7496,352,7848,10,3,0,0,,,,,,,,,,,,reachable,resolve_remediation_owner,2,1
structural,glm-5.2,compliance_audit-remediation_owner-02,,compliance_audit,no-gold,unavailable,0,,1,0,1,0,0,3424,1149,4573,9,3,0,0,,,,,,,,,,,,unreachable,resolve_remediation_owner,2,1
structural,glm-5.2,compliance_audit-remediation_owner-02,,compliance_audit,sub-operations,finish,1,1,,,4,3,0,34013,572,34585,30,3,3,0,,,,,,,,,,,,reachable,resolve_remediation_owner,2,1
structural,glm-5.2,compliance_audit-remediation_owner-02,,compliance_audit,sub-operations-first-only,budget_exhausted,0,,0,4,8,4,1,103248,8862,112110,28,3,1,2,,,,,,,,,,,,unreachable,resolve_remediation_owner,2,0
