model_key,family,contrast,split,pair_id,cluster_id,direction,layer,clean_donor_margin,clean_recipient_margin,clean_gap_abs,patched_margin,donor_aligned_effect
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_journal_debit_amount-02:decoy-observation,finance-journal-vs-audit-event,high_to_low,20,22.9375,4.125,18.8125,14.875,10.75
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_service_fee_value-03:decoy-observation,pricing-fee-vs-discount,high_to_low,24,21.5,4.125,17.375,16.875,12.75
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-procurement_suppliers-set_supplier_transit_days-03:decoy-observation,procurement-approval-vs-transit,high_to_low,35,20.75,1.0,19.75,20.75,19.75
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_citation_target-03:decoy-observation,contracts-citation-vs-signature,high_to_low,34,22.8125,1.625,21.1875,22.625,21.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_contact_channel-02:decoy-observation,support-action-vs-channel,high_to_low,22,22.4375,5.875,16.5625,17.75,11.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_exception_extension_days-03:decoy-observation,compliance-control-vs-exception,high_to_low,27,22.9375,3.875,19.0625,20.5,16.625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_promotion_discount_value-02:decoy-observation,pricing-promotion-vs-contract,high_to_low,35,21.0,3.625,17.375,21.0,17.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-01:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,23,21.4375,2.5,18.9375,16.125,13.625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_promotion_discount_value-04:decoy-observation,pricing-promotion-vs-contract,high_to_low,23,22.1875,3.625,18.5625,17.5,13.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-apply_sales_reservation-00:decoy-observation,inventory-reservation-vs-count,high_to_low,26,23.875,-0.625,24.5,19.625,20.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_effective_clause_text-00:decoy-observation,contracts-clause-vs-obligation,high_to_low,25,24.1875,1.75,22.4375,19.75,18.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_obligation_party-00:decoy-observation,contracts-clause-vs-obligation,high_to_low,22,22.9375,2.625,20.3125,16.75,14.125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_contact_channel-01:decoy-observation,support-action-vs-channel,high_to_low,19,23.75,4.875,18.875,14.125,9.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_payment_status_code-02:decoy-observation,finance-fx-vs-payment,high_to_low,27,22.875,6.375,16.5,19.75,13.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_access_minimum_clearance-00:decoy-observation,workforce-access-vs-role,high_to_low,22,23.875,2.25,21.625,16.875,14.625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_promotion_discount_value-04:decoy-observation,pricing-promotion-vs-contract,high_to_low,28,22.1875,3.625,18.5625,20.875,17.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_contract_allowed_price-03:decoy-observation,procurement-contract-vs-receipt,high_to_low,22,22.25,2.375,19.875,15.125,12.75
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-02:decoy-observation,inventory-priority-vs-pick,high_to_low,23,22.3125,6.75,15.5625,18.0,11.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_journal_debit_amount-01:decoy-observation,finance-journal-vs-audit-event,high_to_low,30,23.6875,4.125,19.5625,22.8125,18.6875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-03:decoy-observation,procurement-approval-vs-transit,high_to_low,31,22.125,4.25,17.875,21.5,17.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_obligation_party-03:decoy-observation,contracts-clause-vs-obligation,high_to_low,23,23.125,3.75,19.375,17.5,13.75
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-01:decoy-observation,procurement-approval-vs-transit,high_to_low,35,21.75,3.0,18.75,21.75,18.75
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-02:decoy-observation,inventory-reservation-vs-count,high_to_low,25,22.1875,2.125,20.0625,18.125,16.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-01:decoy-observation,workforce-shift-vs-leave,high_to_low,24,23.5,2.25,21.25,17.5,15.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-03:decoy-observation,procurement-approval-vs-transit,high_to_low,22,22.125,4.25,17.875,15.375,11.125
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-inventory_fulfillment-set_expiry_warning_window-00:decoy-observation,inventory-source-cost-vs-expiry,high_to_low,35,22.4375,1.625,20.8125,22.4375,20.8125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_delegation_allowed_actions-04:decoy-observation,workforce-overtime-vs-delegation,high_to_low,21,20.75,2.75,18.0,14.0,11.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_credit_adjustment_value-01:decoy-observation,pricing-credit-vs-fx,high_to_low,34,22.375,4.625,17.75,22.125,17.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_contract_adjustment_value-04:decoy-observation,pricing-promotion-vs-contract,high_to_low,18,21.75,4.0,17.75,5.875,1.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_control_evidence_status-03:decoy-observation,compliance-control-vs-exception,high_to_low,26,21.75,5.625,16.125,18.625,13.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_escalation_target-02:decoy-observation,support-priority-vs-escalation,high_to_low,25,23.3125,7.0,16.3125,20.5,13.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_account_hold_amount-02:decoy-observation,finance-ledger-vs-hold,high_to_low,30,24.125,6.75,17.375,23.6875,16.9375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-assign_quote_supplier-03:decoy-observation,procurement-certification-vs-quote,high_to_low,18,22.875,2.625,20.25,5.875,3.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-01:decoy-observation,inventory-source-cost-vs-expiry,high_to_low,19,21.375,0.875,20.5,9.75,8.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_remediation_owner-02:decoy-observation,compliance-owner-vs-filing,high_to_low,23,22.3125,4.625,17.6875,17.875,13.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_contract_deadline_offset-02:decoy-observation,contracts-deadline-vs-version,high_to_low,32,23.1875,1.875,21.3125,22.8125,20.9375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_overtime_approval_threshold-03:decoy-observation,workforce-overtime-vs-delegation,high_to_low,35,21.0,4.375,16.625,21.0,16.625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_supplier_transit_days-04:decoy-observation,procurement-approval-vs-transit,high_to_low,27,20.75,1.875,18.875,19.0,17.125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_assigned_role-03:decoy-observation,compliance-role-vs-retention,high_to_low,19,22.5625,6.625,15.9375,14.0,7.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_retention_years-02:decoy-observation,compliance-role-vs-retention,high_to_low,27,20.875,6.25,14.625,18.5,12.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-activate_list_price-01:decoy-observation,pricing-list-vs-margin,high_to_low,26,23.5,3.25,20.25,20.0,16.75
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_retention_years-03:decoy-observation,compliance-role-vs-retention,high_to_low,32,22.25,4.75,17.5,21.8125,17.0625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_access_minimum_clearance-01:decoy-observation,workforce-access-vs-role,high_to_low,20,22.75,3.125,19.625,14.0,10.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_promotion_discount_value-04:decoy-observation,pricing-promotion-vs-contract,high_to_low,27,22.1875,3.625,18.5625,20.125,16.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_payment_status_code-03:decoy-observation,finance-fx-vs-payment,high_to_low,32,23.25,5.625,17.625,22.5625,16.9375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_supplier_certification_level-04:decoy-observation,procurement-certification-vs-quote,high_to_low,19,22.1875,2.625,19.5625,6.25,3.625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_role_assignment_priority-00:decoy-observation,workforce-access-vs-role,high_to_low,27,23.125,4.75,18.375,20.5,15.75
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_currency_exchange_rate-00:decoy-observation,pricing-credit-vs-fx,high_to_low,34,22.5625,0.875,21.6875,22.375,21.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-01:decoy-observation,inventory-stock-vs-capacity,high_to_low,18,22.125,2.125,20.0,3.5,1.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_contract_adjustment_value-04:decoy-observation,pricing-promotion-vs-contract,high_to_low,25,21.75,4.0,17.75,18.375,14.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_escalation_target-02:decoy-observation,support-priority-vs-escalation,high_to_low,31,23.3125,7.0,16.3125,22.5625,15.5625
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-customer_support-set_case_priority-00:decoy-observation,support-priority-vs-escalation,high_to_low,35,22.4375,4.5,17.9375,22.4375,17.9375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-apply_sales_reservation-04:decoy-observation,inventory-reservation-vs-count,high_to_low,33,23.8125,2.125,21.6875,23.4375,21.3125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_retention_years-03:decoy-observation,compliance-role-vs-retention,high_to_low,20,22.25,4.75,17.5,14.75,10.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_journal_debit_amount-02:decoy-observation,finance-journal-vs-audit-event,high_to_low,19,22.9375,4.125,18.8125,11.875,7.75
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-00:decoy-observation,workforce-shift-vs-leave,high_to_low,30,21.625,1.25,20.375,21.25,20.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-00:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,33,23.3125,2.5,20.8125,22.9375,20.4375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_supplier_certification_level-00:decoy-observation,procurement-certification-vs-quote,high_to_low,20,23.375,0.25,23.125,13.5,13.25
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-finance_ledger-set_journal_debit_amount-00:decoy-observation,finance-journal-vs-audit-event,high_to_low,35,23.875,3.875,20.0,23.875,20.0
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-workforce_access-set_oncall_capacity-01:decoy-observation,workforce-oncall-vs-badge,high_to_low,35,22.25,3.375,18.875,22.25,18.875
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-pricing_billing-set_order_discount_value-01:decoy-observation,pricing-fee-vs-discount,high_to_low,35,21.6875,4.125,17.5625,21.6875,17.5625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_refund_maximum_amount-03:decoy-observation,support-refund-vs-duplicate,high_to_low,30,22.0,3.75,18.25,21.375,17.625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_document_section_text-03:decoy-observation,contracts-retention-vs-section,high_to_low,30,21.625,2.875,18.75,21.375,18.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_delegation_allowed_actions-01:decoy-observation,workforce-overtime-vs-delegation,high_to_low,25,21.0,3.125,17.875,18.0,14.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-01:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,20,23.3125,2.875,20.4375,13.25,10.375
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-contracts_documents-set_contract_deadline_offset-00:decoy-observation,contracts-deadline-vs-version,high_to_low,35,23.625,1.25,22.375,23.625,22.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_routing_owner-04:decoy-observation,support-owner-vs-sla,high_to_low,33,23.3125,5.625,17.6875,22.75,17.125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_promotion_discount_value-04:decoy-observation,pricing-promotion-vs-contract,high_to_low,33,22.1875,3.625,18.5625,22.125,18.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_contract_adjustment_value-04:decoy-observation,pricing-promotion-vs-contract,high_to_low,19,21.75,4.0,17.75,9.25,5.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-04:decoy-observation,procurement-performance-vs-expedite,high_to_low,19,22.5625,4.0,18.5625,14.625,10.625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_currency_exchange_rate-01:decoy-observation,pricing-credit-vs-fx,high_to_low,30,20.75,2.875,17.875,20.875,18.0
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-pricing_billing-activate_margin_floor-01:decoy-observation,pricing-list-vs-margin,high_to_low,35,21.75,4.25,17.5,21.75,17.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_control_evidence_status-03:decoy-observation,compliance-control-vs-exception,high_to_low,35,21.75,5.625,16.125,21.75,16.125
