family,model_key,pair_id,cluster_id,control,direction,activation_donor_pair_id,clean_recipient_margin,clean_reference_paired_donor_margin,patched_margin,donor_aligned_effect,clean_gap_abs
structural,qwen3-4b,structural:compliance_audit-policy_applicability-02:sub-operations-no-last:after_penultimate_success,resolve_policy_applicability,same_condition_token_matched,high_to_low,structural:compliance_audit-risk_rating-01:sub-operations-no-last:after_penultimate_success,-11.75,17.5,4.5,16.25,29.25
structural,qwen3-4b,structural:workforce_access-oncall_assignment-03:sub-operations-no-last:after_penultimate_success,resolve_oncall_assignment,same_condition_token_matched,high_to_low,structural:workforce_access-leave_balance-02:sub-operations-no-last:after_penultimate_success,-6.25,27.75,0.5,6.75,34.0
structural,qwen3-4b,structural:inventory_fulfillment-backorder_priority-02:sub-operations-no-last:after_penultimate_success,resolve_backorder_priority,same_condition_token_matched,high_to_low,structural:inventory_fulfillment-transferable_units-04:sub-operations-no-last:after_penultimate_success,-12.0,23.625,25.625,37.625,35.625
structural,qwen3-4b,structural:procurement_suppliers-lead_time-01:sub-operations-no-last:after_penultimate_success,resolve_lead_time,same_condition_token_matched,high_to_low,structural:procurement_suppliers-supplier_eligibility-00:sub-operations-no-last:after_penultimate_success,1.0,31.75,2.75,1.75,30.75
structural,qwen3-4b,structural:customer_support-escalation_target-00:sub-operations-no-last:after_penultimate_success,resolve_escalation_target,same_condition_token_matched,high_to_low,structural:customer_support-case_priority-02:sub-operations-no-last:after_penultimate_success,-14.0,16.0,10.25,24.25,30.0
structural,qwen3-4b,structural:finance_ledger-transaction_fee-04:sub-operations-no-last:after_penultimate_success,resolve_transaction_fee,same_condition_token_matched,high_to_low,structural:finance_ledger-budget_variance-00:sub-operations-no-last:after_penultimate_success,5.5,31.1875,10.0,4.5,25.6875
structural,qwen3-4b,structural:inventory_fulfillment-expiry_risk-02:sub-operations-no-last:after_penultimate_success,resolve_expiry_risk,same_condition_token_matched,high_to_low,structural:inventory_fulfillment-reorder_quantity-01:sub-operations-no-last:after_penultimate_success,-9.25,22.625,-7.0,2.25,31.875
structural,qwen3-4b,structural:contracts_documents-obligation_owner-04:sub-operations-no-last:after_penultimate_success,resolve_obligation_owner,same_condition_token_matched,high_to_low,structural:contracts_documents-citation_target-03:sub-operations-no-last:after_penultimate_success,-9.0,26.375,-7.0,2.0,35.375
structural,qwen3-4b,structural:workforce_access-offboarding_actions-04:sub-operations-no-last:after_penultimate_success,resolve_offboarding_actions,same_condition_token_matched,high_to_low,structural:workforce_access-oncall_assignment-00:sub-operations-no-last:after_penultimate_success,-6.5,35.9375,0.5,7.0,42.4375
structural,qwen3-4b,structural:finance_ledger-book_balance-03:sub-operations-no-last:after_penultimate_success,resolve_book_balance,same_condition_token_matched,high_to_low,structural:finance_ledger-fx_settlement-04:sub-operations-no-last:after_penultimate_success,12.5,30.5,8.0,-4.5,18.0
structural,qwen3-4b,structural:contracts_documents-citation_target-00:sub-operations-no-last:after_penultimate_success,resolve_citation_target,same_condition_token_matched,high_to_low,structural:contracts_documents-section_summary-01:sub-operations-no-last:after_penultimate_success,-7.5,25.1875,-17.0,-9.5,32.6875
structural,qwen3-4b,structural:workforce_access-shift_eligibility-03:sub-operations-no-last:after_penultimate_success,resolve_shift_eligibility,same_condition_token_matched,high_to_low,structural:workforce_access-badge_expiry-01:sub-operations-no-last:after_penultimate_success,18.375,35.8125,-11.5,-29.875,17.4375
structural,qwen3-4b,structural:compliance_audit-exception_expiry-02:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,same_condition_token_matched,high_to_low,structural:compliance_audit-audit_sample-00:sub-operations-no-last:after_penultimate_success,-15.75,16.25,3.75,19.5,32.0
structural,qwen3-4b,structural:procurement_suppliers-purchase_limit-01:sub-operations-no-last:after_penultimate_success,resolve_purchase_limit,same_condition_token_matched,high_to_low,structural:procurement_suppliers-contract_compliance-04:sub-operations-no-last:after_penultimate_success,-11.0,26.75,3.0,14.0,37.75
structural,qwen3-4b,structural:contracts_documents-retention_class-00:sub-operations-no-last:after_penultimate_success,resolve_retention_class,same_condition_token_matched,high_to_low,structural:contracts_documents-citation_target-03:sub-operations-no-last:after_penultimate_success,-6.25,27.4375,-7.0,-0.75,33.6875
structural,qwen3-4b,structural:pricing_billing-promotional_price-00:sub-operations-no-last:after_penultimate_success,resolve_promotional_price,same_condition_token_matched,high_to_low,structural:pricing_billing-currency_amount-04:sub-operations-no-last:after_penultimate_success,23.75,31.3125,-18.0,-41.75,7.5625
structural,qwen3-4b,structural:inventory_fulfillment-capacity_utilization-02:sub-operations-no-last:after_penultimate_success,resolve_capacity_utilization,same_condition_token_matched,high_to_low,structural:inventory_fulfillment-reorder_quantity-01:sub-operations-no-last:after_penultimate_success,-11.0,28.5,-7.0,4.0,39.5
structural,qwen3-4b,structural:contracts_documents-amendment_impact-01:sub-operations-no-last:after_penultimate_success,resolve_amendment_impact,same_condition_token_matched,high_to_low,structural:contracts_documents-effective_clause-01:sub-operations-no-last:after_penultimate_success,22.25,27.9375,11.125,-11.125,5.6875
structural,qwen3-4b,structural:compliance_audit-segregation_conflict-04:sub-operations-no-last:after_penultimate_success,resolve_segregation_conflict,same_condition_token_matched,high_to_low,structural:compliance_audit-filing_readiness-01:sub-operations-no-last:after_penultimate_success,-10.75,29.25,-10.0,0.75,40.0
structural,qwen3-4b,structural:procurement_suppliers-lead_time-02:sub-operations-no-last:after_penultimate_success,resolve_lead_time,same_condition_token_matched,high_to_low,structural:procurement_suppliers-vendor_score-02:sub-operations-no-last:after_penultimate_success,7.75,29.75,-8.25,-16.0,22.0
structural,qwen3-4b,structural:pricing_billing-promotional_price-02:sub-operations-no-last:after_penultimate_success,resolve_promotional_price,same_condition_token_matched,high_to_low,structural:pricing_billing-currency_amount-04:sub-operations-no-last:after_penultimate_success,18.5,28.6875,-18.0,-36.5,10.1875
structural,qwen3-4b,structural:customer_support-contact_channel-02:sub-operations-no-last:after_penultimate_success,resolve_contact_channel,same_condition_token_matched,high_to_low,structural:customer_support-next_action-01:sub-operations-no-last:after_penultimate_success,-1.75,23.875,-17.75,-16.0,25.625
structural,qwen3-4b,structural:procurement_suppliers-supplier_eligibility-01:sub-operations-no-last:after_penultimate_success,resolve_supplier_eligibility,same_condition_token_matched,high_to_low,structural:procurement_suppliers-expedite_decision-03:sub-operations-no-last:after_penultimate_success,-3.0,33.1875,4.0,7.0,36.1875
structural,qwen3-4b,structural:customer_support-case_owner-03:sub-operations-no-last:after_penultimate_success,resolve_case_owner,same_condition_token_matched,high_to_low,structural:customer_support-case_priority-02:sub-operations-no-last:after_penultimate_success,3.0,31.0,10.25,7.25,28.0
structural,qwen3-4b,structural:compliance_audit-remediation_owner-02:sub-operations-no-last:after_penultimate_success,resolve_remediation_owner,same_condition_token_matched,high_to_low,structural:compliance_audit-filing_readiness-03:sub-operations-no-last:after_penultimate_success,-13.5,12.0,-4.25,9.25,25.5
structural,qwen3-4b,structural:compliance_audit-risk_rating-02:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,same_condition_token_matched,high_to_low,structural:compliance_audit-retention_deadline-01:sub-operations-no-last:after_penultimate_success,0.25,36.5,-5.25,-5.5,36.25
structural,qwen3-4b,structural:workforce_access-shift_eligibility-04:sub-operations-no-last:after_penultimate_success,resolve_shift_eligibility,same_condition_token_matched,high_to_low,structural:workforce_access-delegation_scope-03:sub-operations-no-last:after_penultimate_success,25.5,36.5625,-5.25,-30.75,11.0625
structural,qwen3-4b,structural:contracts_documents-signature_status-03:sub-operations-no-last:after_penultimate_success,resolve_signature_status,same_condition_token_matched,high_to_low,structural:contracts_documents-latest_version-04:sub-operations-no-last:after_penultimate_success,-13.5,20.375,-6.75,6.75,33.875
structural,qwen3-4b,structural:inventory_fulfillment-pick_location-01:sub-operations-no-last:after_penultimate_success,resolve_pick_location,same_condition_token_matched,high_to_low,structural:inventory_fulfillment-backorder_priority-04:sub-operations-no-last:after_penultimate_success,-13.0,12.75,-14.25,-1.25,25.75
structural,qwen3-4b,structural:customer_support-contact_channel-01:sub-operations-no-last:after_penultimate_success,resolve_contact_channel,same_condition_token_matched,high_to_low,structural:customer_support-next_action-04:sub-operations-no-last:after_penultimate_success,12.0,32.9375,-12.0,-24.0,20.9375
structural,qwen3-4b,structural:contracts_documents-contract_deadline-00:sub-operations-no-last:after_penultimate_success,resolve_contract_deadline,same_condition_token_matched,high_to_low,structural:contracts_documents-retention_class-02:sub-operations-no-last:after_penultimate_success,5.5,24.25,-14.0,-19.5,18.75
structural,qwen3-4b,structural:finance_ledger-fx_settlement-03:sub-operations-no-last:after_penultimate_success,resolve_fx_settlement,same_condition_token_matched,high_to_low,structural:finance_ledger-book_balance-03:sub-operations-no-last:after_penultimate_success,9.5,27.125,12.5,3.0,17.625
structural,qwen3-4b,structural:procurement_suppliers-purchase_limit-03:sub-operations-no-last:after_penultimate_success,resolve_purchase_limit,same_condition_token_matched,high_to_low,structural:procurement_suppliers-contract_compliance-04:sub-operations-no-last:after_penultimate_success,-14.25,19.875,3.0,17.25,34.125
structural,qwen3-4b,structural:compliance_audit-exception_expiry-01:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,same_condition_token_matched,high_to_low,structural:compliance_audit-audit_sample-00:sub-operations-no-last:after_penultimate_success,-9.25,32.125,3.75,13.0,41.375
structural,qwen3-4b,structural:workforce_access-leave_balance-00:sub-operations-no-last:after_penultimate_success,resolve_leave_balance,same_condition_token_matched,high_to_low,structural:workforce_access-training_requirement-02:sub-operations-no-last:after_penultimate_success,5.25,31.125,-0.25,-5.5,25.875
structural,qwen3-4b,structural:pricing_billing-tax_amount-00:sub-operations-no-last:after_penultimate_success,resolve_tax_amount,same_condition_token_matched,high_to_low,structural:pricing_billing-shipping_charge-00:sub-operations-no-last:after_penultimate_success,9.0,26.4375,7.25,-1.75,17.4375
structural,qwen3-4b,structural:contracts_documents-signature_status-00:sub-operations-no-last:after_penultimate_success,resolve_signature_status,same_condition_token_matched,high_to_low,structural:contracts_documents-section_summary-04:sub-operations-no-last:after_penultimate_success,-16.25,25.5,-18.75,-2.5,41.75
structural,qwen3-4b,structural:workforce_access-leave_balance-02:sub-operations-no-last:after_penultimate_success,resolve_leave_balance,same_condition_token_matched,high_to_low,structural:workforce_access-badge_expiry-03:sub-operations-no-last:after_penultimate_success,0.5,31.875,-3.5,-4.0,31.375
structural,qwen3-4b,structural:contracts_documents-contract_deadline-02:sub-operations-no-last:after_penultimate_success,resolve_contract_deadline,same_condition_token_matched,high_to_low,structural:contracts_documents-citation_target-04:sub-operations-no-last:after_penultimate_success,2.75,15.875,2.75,0.0,13.125
structural,qwen3-4b,structural:pricing_billing-shipping_charge-00:sub-operations-no-last:after_penultimate_success,resolve_shipping_charge,same_condition_token_matched,high_to_low,structural:pricing_billing-tax_amount-00:sub-operations-no-last:after_penultimate_success,7.25,29.4375,9.0,1.75,22.1875
structural,qwen3-4b,structural:procurement_suppliers-supplier_eligibility-03:sub-operations-no-last:after_penultimate_success,resolve_supplier_eligibility,same_condition_token_matched,high_to_low,structural:procurement_suppliers-contract_compliance-00:sub-operations-no-last:after_penultimate_success,5.5,33.125,-5.5,-11.0,27.625
structural,qwen3-4b,structural:customer_support-refund_eligibility-04:sub-operations-no-last:after_penultimate_success,resolve_refund_eligibility,same_condition_token_matched,high_to_low,structural:customer_support-escalation_target-04:sub-operations-no-last:after_penultimate_success,-6.5,33.5,4.5,11.0,40.0
